user_id,region_id,account_balance
16393,12,655.25
16394,22,285.99
16395,12,344.6
16396,42,261.92
16397,17,462.18
16398,24,73.26
16399,18,366.95
16400,48,665.41
16401,48,34.69
16402,5,432.25
16403,28,133.04
16404,31,899.27
16405,7,731.83
16406,45,848.9
16407,6,644.42
16408,49,40.01
16409,38,490.22
16410,19,984.7
16411,6,931.14
16412,46,740.84
16413,8,191.16
16414,4,982.01
16415,12,312.26
16416,14,494.29
16417,46,441.31
16418,6,919.14
16419,26,133.06
16420,38,870.5
16421,7,964.05
16422,48,889.92
16423,50,488.51
16424,44,413.38
16425,21,724.25
16426,27,555.25
16427,17,956.35
16428,36,575.29
16429,40,630.56
16430,17,850.83
16431,21,899.83
16432,34,999.64
16433,15,84.76
16434,42,677.41
16435,22,153.63
16436,8,281.2
16437,50,306.32
16438,46,369.89
16439,38,635.19
16440,24,752.38
16441,26,257.53
16442,7,568.23
16443,31,685.67
16444,42,19.67
16445,23,99.17
16446,2,445.95
16447,36,991.07
16448,2,409.52
16449,38,819.7
16450,47,398.76
16451,22,436.21
16452,45,309.03
16453,45,768.55
16454,43,607.48
16455,39,345.38
16456,24,633.54
16457,20,620.1
16458,45,895.17
16459,42,320.65
16460,19,498.44
16461,46,611.95
16462,29,205.17
16463,4,214.72
16464,42,703.35
16465,42,243.18
16466,16,66.01
16467,44,395.66
16468,16,99.98
16469,12,658.39
16470,20,357.13
16471,31,473.78
16472,4,409.87
16473,35,496.47
16474,48,498.99
16475,33,693.69
16476,12,274.65
16477,1,361.69
16478,21,728.95
16479,45,776.99
16480,24,647.0
16481,13,816.94
16482,40,635.5
16483,22,163.79
16484,34,376.92
16485,1,404.81
16486,34,981.76
16487,31,926.23
16488,18,970.55
16489,10,386.72
16490,33,633.15
16491,44,442.98
16492,19,304.19
16493,7,297.65
16494,13,970.45
16495,2,390.41
16496,34,591.45
16497,35,352.82
16498,7,962.43
16499,49,567.67
16500,36,234.71
16501,43,643.39
16502,18,650.34
16503,22,995.26
16504,6,901.37
16505,38,414.81
16506,40,785.15
16507,46,632.45
16508,36,619.84
16509,18,65.93
16510,39,250.94
16511,37,416.01
16512,27,311.95
16513,27,977.76
16514,18,735.2
16515,10,566.27
16516,19,848.09
16517,26,592.0
16518,2,300.5
16519,23,605.53
16520,20,64.47
16521,9,588.75
16522,19,528.95
16523,22,3.01
16524,47,954.25
16525,49,726.89
16526,40,636.26
16527,39,156.93
16528,19,376.92
16529,37,473.43
16530,22,422.64
16531,5,491.04
16532,33,726.74
16533,33,939.1
16534,46,230.35
16535,37,262.49
16536,38,268.96
16537,2,1.24
16538,48,272.88
16539,7,369.72
16540,15,175.8
16541,16,539.77
16542,22,34.71
16543,27,536.07
16544,16,276.94
16545,42,316.18
16546,14,929.09
16547,29,923.6
16548,33,307.44
16549,11,880.69
16550,15,620.78
16551,42,916.57
16552,6,256.14
16553,47,834.11
16554,45,514.35
16555,46,873.89
16556,27,556.05
16557,10,155.36
16558,33,782.55
16559,49,23.37
16560,30,54.52
16561,28,317.95
16562,44,905.02
16563,33,468.95
16564,9,540.24
16565,13,464.02
16566,12,892.94
16567,15,763.43
16568,31,655.64
16569,11,501.84
16570,33,680.75
16571,9,610.97
16572,14,198.53
16573,44,126.63
16574,4,102.4
16575,40,250.72
16576,42,265.56
16577,50,973.68
16578,33,551.14
16579,16,692.8
16580,9,649.76
16581,33,407.72
16582,16,588.08
16583,41,595.42
16584,25,74.81
16585,19,829.16
16586,32,196.37
16587,50,566.13
16588,20,308.28
16589,19,820.84
16590,27,429.73
16591,3,885.92
16592,50,346.03
16593,33,409.01
16594,2,715.59
16595,30,813.54
16596,3,102.24
16597,18,941.47
16598,17,850.65
16599,20,322.81
16600,20,429.46
16601,23,905.26
16602,36,816.35
16603,3,486.92
16604,42,536.85
16605,48,53.77
16606,44,649.64
16607,3,115.65
16608,35,502.4
16609,29,620.75
16610,19,317.81
16611,12,219.48
16612,13,832.47
16613,6,805.55
16614,15,837.71
16615,34,502.3
16616,10,362.84
16617,49,84.36
16618,47,651.97
16619,26,20.19
16620,46,535.51
16621,43,286.84
16622,40,127.8
16623,47,340.98
16624,14,270.85
16625,38,589.22
16626,27,129.09
16627,28,214.28
16628,9,132.06
16629,45,512.13
16630,24,812.5
16631,43,914.71
16632,22,501.71
16633,41,278.21
16634,49,840.8
16635,7,821.48
16636,48,904.89
16637,7,515.33
16638,5,480.15
16639,41,48.2
16640,37,190.0
16641,29,724.71
16642,39,871.56
16643,22,512.73
16644,28,308.02
16645,43,242.58
16646,20,303.77
16647,38,87.55
16648,1,808.29
16649,31,9.61
16650,49,662.71
16651,30,317.22
16652,10,861.81
16653,2,475.62
16654,49,84.95
16655,22,910.65
16656,20,464.43
16657,19,571.46
16658,29,676.54
16659,12,610.18
16660,31,401.95
16661,35,61.47
16662,23,650.28
16663,11,882.18
16664,36,836.96
16665,2,274.32
16666,41,111.24
16667,8,654.98
16668,44,54.14
16669,6,333.4
16670,10,374.37
16671,43,898.11
16672,3,163.96
16673,43,90.89
16674,17,76.71
16675,27,331.76
16676,23,692.36
16677,2,570.96
16678,48,527.27
16679,21,627.01
16680,29,968.47
16681,27,177.34
16682,5,400.47
16683,26,654.59
16684,34,771.46
16685,27,753.36
16686,3,733.71
16687,21,489.05
16688,23,758.45
16689,10,789.67
16690,25,597.63
16691,44,168.39
16692,35,492.23
16693,44,257.0
16694,35,121.17
16695,44,441.3
16696,28,123.99
16697,42,447.27
16698,20,187.76
16699,31,366.89
16700,40,934.8
16701,34,280.22
16702,32,952.15
16703,30,589.43
16704,6,959.51
16705,48,813.08
16706,39,161.18
16707,7,54.7
16708,32,294.72
16709,29,290.27
16710,49,355.48
16711,13,702.63
16712,5,547.2
16713,1,918.77
16714,22,573.64
16715,2,745.94
16716,16,217.38
16717,6,204.12
16718,13,219.47
16719,44,91.14
16720,39,57.52
16721,27,400.97
16722,41,818.5
16723,25,818.66
16724,17,806.77
16725,27,870.8
16726,48,88.15
16727,21,3.55
16728,1,595.43
16729,9,28.68
16730,32,98.43
16731,39,187.6
16732,25,390.78
16733,34,206.61
16734,40,602.22
16735,31,296.68
16736,18,387.73
16737,37,360.88
16738,46,637.61
16739,8,430.69
16740,32,844.22
16741,42,704.8
16742,34,162.96
16743,49,283.35
16744,25,555.21
16745,2,974.96
16746,41,747.33
16747,14,463.61
16748,5,944.15
16749,27,770.52
16750,36,166.27
16751,48,267.76
16752,14,251.72
16753,2,111.52
16754,31,688.69
16755,38,159.27
16756,1,596.59
16757,35,679.36
16758,38,971.73
16759,15,334.85
16760,9,297.81
16761,47,523.33
16762,41,721.96
16763,1,2.82
16764,20,535.83
16765,7,798.38
16766,2,724.24
16767,43,851.92
16768,15,734.74
16769,10,697.57
16770,30,391.4
16771,35,606.66
16772,46,432.4
16773,35,633.01
16774,6,576.03
16775,35,761.43
16776,49,810.36
16777,48,382.99
16778,5,901.96
16779,12,230.4
16780,35,549.3
16781,38,296.23
16782,28,861.19
16783,50,67.61
16784,25,454.74
16785,47,719.19
16786,28,429.18
16787,22,164.93
16788,39,274.77
16789,45,530.75
16790,40,505.13
16791,15,874.19
16792,47,433.89
16793,45,966.05
16794,25,194.16
16795,30,954.1
16796,22,696.08
16797,24,390.28
16798,29,80.31
16799,35,341.52
16800,19,458.9
16801,4,962.99
16802,27,17.09
16803,27,403.26
16804,10,6.73
16805,7,587.49
16806,6,240.97
16807,36,485.67
16808,50,207.88
16809,39,465.59
16810,47,800.63
16811,1,5.9
16812,27,107.56
16813,41,723.12
16814,48,978.49
16815,7,473.07
16816,30,573.43
16817,3,86.69
16818,19,381.77
16819,28,491.76
16820,32,749.81
16821,26,357.18
16822,36,547.34
16823,29,983.78
16824,35,596.01
16825,45,67.91
16826,8,634.69
16827,41,667.78
16828,24,265.21
16829,8,163.92
16830,49,811.58
16831,30,786.52
16832,10,953.88
16833,12,164.84
16834,1,777.89
16835,1,648.58
16836,26,379.26
16837,20,903.06
16838,37,886.55
16839,6,103.62
16840,47,16.67
16841,7,913.72
16842,12,815.1
16843,31,321.25
16844,12,643.82
16845,46,601.2
16846,29,978.43
16847,20,440.85
16848,20,51.71
16849,10,463.75
16850,30,123.27
16851,33,315.9
16852,46,539.56
16853,47,104.47
16854,23,321.87
16855,50,874.08
16856,38,31.59
16857,5,690.6
16858,27,648.5
16859,18,802.75
16860,33,901.53
16861,49,360.2
16862,20,353.84
16863,40,202.46
16864,19,359.52
16865,43,858.92
16866,47,461.36
16867,29,291.63
16868,35,211.0
16869,41,469.22
16870,50,903.75
16871,22,649.97
16872,37,115.94
16873,42,609.12
16874,32,457.67
16875,25,404.41
16876,3,665.3
16877,29,624.76
16878,40,35.51
16879,32,944.66
16880,31,617.66
16881,21,223.42
16882,30,112.13
16883,28,933.34
16884,27,680.6
16885,22,545.37
16886,28,327.99
16887,40,87.01
16888,16,838.02
16889,3,387.14
16890,25,608.96
16891,7,40.3
16892,23,241.4
16893,4,902.76
16894,36,165.96
16895,4,816.36
16896,26,111.53
16897,34,107.72
16898,15,954.51
16899,20,359.77
16900,36,358.32
16901,16,744.15
16902,23,321.31
16903,43,543.07
16904,18,274.73
16905,20,808.58
16906,33,80.27
16907,38,846.36
16908,42,947.15
16909,39,987.39
16910,6,323.86
16911,15,967.08
16912,26,701.4
16913,8,991.31
16914,38,721.92
16915,40,837.58
16916,19,850.99
16917,1,260.72
16918,19,19.99
16919,49,381.98
16920,47,806.8
16921,20,527.72
16922,7,769.88
16923,6,572.09
16924,21,970.55
16925,15,441.4
16926,44,925.62
16927,4,348.17
16928,24,341.59
16929,4,821.86
16930,15,77.7
16931,4,144.8
16932,42,613.38
16933,28,871.74
16934,16,408.53
16935,12,119.95
16936,25,536.17
16937,27,388.75
16938,30,642.65
16939,50,612.55
16940,14,394.52
16941,31,391.77
16942,44,764.4
16943,32,432.32
16944,23,764.13
16945,7,283.61
16946,15,716.31
16947,47,947.54
16948,41,170.44
16949,46,352.4
16950,9,960.19
16951,14,674.61
16952,26,256.92
16953,10,718.54
16954,10,676.97
16955,6,679.51
16956,27,257.08
16957,23,572.42
16958,40,488.56
16959,26,523.88
16960,1,123.31
16961,35,177.21
16962,6,781.6
16963,19,775.2
16964,30,170.63
16965,45,817.0
16966,10,404.01
16967,16,761.81
16968,18,851.28
16969,1,219.42
16970,1,526.42
16971,2,425.28
16972,32,768.01
16973,8,553.48
16974,40,15.1
16975,31,521.42
16976,5,42.46
16977,5,782.2
16978,12,945.97
16979,27,135.62
16980,33,972.43
16981,27,59.18
16982,13,318.65
16983,3,807.77
16984,18,713.68
16985,3,677.09
16986,27,773.46
16987,10,922.14
16988,31,585.68
16989,13,97.08
16990,5,275.83
16991,17,263.1
16992,14,146.98
16993,14,457.33
16994,26,196.54
16995,32,199.85
16996,2,941.83
16997,20,170.09
16998,1,545.2
16999,50,90.94
17000,29,639.28
17001,14,658.18
17002,36,385.12
17003,8,960.96
17004,4,956.77
17005,40,945.99
17006,11,463.19
17007,6,900.38
17008,21,158.31
17009,8,330.02
17010,15,80.39
17011,50,269.8
17012,23,15.8
17013,29,120.12
17014,39,756.86
17015,7,34.91
17016,41,101.06
17017,49,496.35
17018,35,293.86
17019,6,263.59
17020,45,700.92
17021,2,783.47
17022,40,512.94
17023,27,151.31
17024,7,650.63
17025,37,840.16
17026,14,895.94
17027,1,823.31
17028,50,465.03
17029,30,514.47
17030,40,868.89
17031,41,34.28
17032,13,727.76
17033,5,917.54
17034,38,20.37
17035,48,529.94
17036,1,168.67
17037,2,927.37
17038,15,584.79
17039,6,109.52
17040,38,74.06
17041,18,954.43
17042,43,782.8
17043,20,896.2
17044,31,324.42
17045,36,943.53
17046,21,541.77
17047,25,506.66
17048,8,150.32
17049,37,357.09
17050,4,312.06
17051,4,15.4
17052,38,466.31
17053,12,585.42
17054,11,389.05
17055,5,671.26
17056,31,558.05
17057,27,581.12
17058,28,202.09
17059,16,823.95
17060,38,715.78
17061,26,762.36
17062,29,659.51
17063,28,213.88
17064,6,405.43
17065,31,529.14
17066,3,410.12
17067,13,328.59
17068,29,133.01
17069,10,125.95
17070,9,92.45
17071,4,2.16
17072,40,719.2
17073,10,221.73
17074,33,568.0
17075,38,840.61
17076,32,145.69
17077,4,365.14
17078,43,105.59
17079,2,914.13
17080,44,852.08
17081,24,240.37
17082,41,95.22
17083,19,141.59
17084,11,614.99
17085,49,256.24
17086,15,83.62
17087,21,994.36
17088,34,603.96
17089,27,212.46
17090,8,327.08
17091,47,845.15
17092,30,215.89
17093,45,149.62
17094,32,743.05
17095,22,750.84
17096,19,502.62
17097,4,937.93
17098,3,196.82
17099,12,110.04
17100,35,594.02
17101,29,343.79
17102,43,477.84
17103,25,757.19
17104,9,490.36
17105,44,912.63
17106,22,735.43
17107,22,926.2
17108,40,543.63
17109,33,144.88
17110,44,678.86
17111,46,47.44
17112,24,797.68
17113,41,335.85
17114,33,23.67
17115,13,547.01
17116,19,937.97
17117,43,889.82
17118,6,378.35
17119,46,421.16
17120,38,125.64
17121,39,491.81
17122,24,455.93
17123,21,173.54
17124,34,783.17
17125,39,774.66
17126,18,492.28
17127,20,27.15
17128,50,519.36
17129,22,807.63
17130,21,214.15
17131,39,305.54
17132,23,333.78
17133,37,233.64
17134,25,558.46
17135,12,394.99
17136,41,639.97
17137,15,655.78
17138,47,55.99
17139,17,629.25
17140,37,802.68
17141,6,711.51
17142,43,572.19
17143,8,41.08
17144,41,469.77
17145,23,571.79
17146,4,979.72
17147,8,478.82
17148,29,819.97
17149,48,146.47
17150,23,235.88
17151,22,789.95
17152,34,200.82
17153,22,257.12
17154,46,26.25
17155,35,804.88
17156,37,828.48
17157,2,379.63
17158,2,609.64
17159,4,715.54
17160,14,21.9
17161,30,631.74
17162,10,502.32
17163,50,107.77
17164,11,281.04
17165,21,280.54
17166,4,588.78
17167,48,957.79
17168,17,183.12
17169,28,432.8
17170,16,79.54
17171,13,396.13
17172,14,607.05
17173,11,465.88
17174,37,657.72
17175,26,333.14
17176,6,944.35
17177,33,302.26
17178,40,964.01
17179,35,556.53
17180,18,588.1
17181,21,34.39
17182,46,56.86
17183,35,178.8
17184,22,997.83
17185,49,448.67
17186,27,555.32
17187,22,669.1
17188,20,666.81
17189,14,27.48
17190,22,455.14
17191,45,210.94
17192,38,937.64
17193,7,737.49
17194,29,502.6
17195,25,953.34
17196,3,617.52
17197,1,952.9
17198,48,800.48
17199,22,927.86
17200,31,701.34
17201,38,360.66
17202,17,412.97
17203,3,304.37
17204,7,433.79
17205,47,690.08
17206,46,349.42
17207,47,38.12
17208,36,329.43
17209,45,89.59
17210,16,41.91
17211,14,982.2
17212,15,417.16
17213,4,620.97
17214,19,92.0
17215,17,654.58
17216,47,735.79
17217,2,287.17
17218,20,570.93
17219,4,455.83
17220,27,372.51
17221,16,872.07
17222,38,796.62
17223,22,356.29
17224,47,519.44
17225,28,709.51
17226,12,790.26
17227,44,54.46
17228,3,659.12
17229,12,799.45
17230,31,280.05
17231,4,813.34
17232,28,364.39
17233,11,714.1
17234,23,340.6
17235,20,161.06
17236,29,995.29
17237,8,49.44
17238,12,13.12
17239,41,914.28
17240,31,407.04
17241,34,232.99
17242,31,794.05
17243,26,355.67
17244,25,311.58
17245,26,15.77
17246,18,336.31
17247,50,705.21
17248,28,47.17
17249,27,375.48
17250,28,159.87
17251,30,856.56
17252,42,127.45
17253,26,761.88
17254,21,105.27
17255,30,479.27
17256,42,859.47
17257,34,594.38
17258,9,758.36
17259,12,768.14
17260,48,265.97
17261,5,964.31
17262,26,205.92
17263,48,236.09
17264,3,430.85
17265,19,291.39
17266,17,465.83
17267,9,3.26
17268,40,461.59
17269,35,271.41
17270,14,382.93
17271,40,742.26
17272,35,952.97
17273,2,201.58
17274,14,863.87
17275,38,923.3
17276,26,123.41
17277,15,543.38
17278,11,785.52
17279,16,474.34
17280,20,72.48
17281,34,9.54
17282,21,696.37
17283,46,513.2
17284,31,227.2
17285,19,283.11
17286,7,207.42
17287,21,102.88
17288,19,366.28
17289,48,907.89
17290,30,219.25
17291,34,540.46
17292,22,368.57
17293,36,500.92
17294,45,310.0
17295,24,194.1
17296,43,10.76
17297,50,265.38
17298,17,607.72
17299,7,831.05
17300,5,511.22
17301,41,127.75
17302,2,426.55
17303,17,680.79
17304,45,612.45
17305,20,868.97
17306,42,695.64
17307,23,574.51
17308,4,737.98
17309,2,879.63
17310,23,85.15
17311,41,777.04
17312,3,251.05
17313,25,889.31
17314,21,341.9
17315,17,829.03
17316,10,518.96
17317,18,154.24
17318,5,523.44
17319,23,110.84
17320,40,365.19
17321,16,880.56
17322,17,335.85
17323,44,111.1
17324,47,960.93
17325,3,821.78
17326,40,584.13
17327,14,157.44
17328,42,922.23
17329,50,191.24
17330,35,48.4
17331,20,473.22
17332,13,877.15
17333,11,182.17
17334,30,290.16
17335,29,40.98
17336,42,839.85
17337,30,582.77
17338,2,159.24
17339,14,473.61
17340,43,711.25
17341,3,932.18
17342,49,549.71
17343,27,901.23
17344,47,173.48
17345,50,791.62
17346,1,444.46
17347,12,172.69
17348,24,645.73
17349,22,620.92
17350,11,355.83
17351,23,292.94
17352,19,372.83
17353,16,865.59
17354,2,657.52
17355,30,661.52
17356,43,714.91
17357,44,349.63
17358,25,63.24
17359,14,873.71
17360,23,701.32
17361,25,252.61
17362,38,43.15
17363,15,421.12
17364,13,716.88
17365,34,253.45
17366,23,560.48
17367,32,636.42
17368,29,844.65
17369,34,265.64
17370,39,553.23
17371,43,582.52
17372,43,587.03
17373,11,16.88
17374,48,382.56
17375,42,789.26
17376,28,433.04
17377,6,399.52
17378,4,876.07
17379,47,965.28
17380,47,275.44
17381,7,339.19
17382,7,944.3
17383,30,629.37
17384,44,715.91
17385,8,201.59
17386,45,130.42
17387,2,554.44
17388,23,419.35
17389,20,132.4
17390,46,222.75
17391,49,707.32
17392,12,554.8
17393,21,971.25
17394,2,210.43
17395,35,629.58
17396,7,721.79
17397,27,227.0
17398,43,701.29
17399,30,590.75
17400,27,28.38
17401,20,118.52
17402,11,274.94
17403,17,816.14
17404,46,295.64
17405,36,466.84
17406,6,474.9
17407,6,969.28
17408,41,133.78
17409,22,442.29
17410,14,256.96
17411,8,722.1
17412,9,714.94
17413,8,35.87
17414,31,41.24
17415,49,798.42
17416,39,185.5
17417,48,435.05
17418,2,823.57
17419,24,179.4
17420,45,15.44
17421,21,609.16
17422,45,745.77
17423,25,400.94
17424,46,0.1
17425,3,82.91
17426,35,851.11
17427,4,827.71
17428,39,464.5
17429,22,337.89
17430,25,84.6
17431,17,383.82
17432,7,96.58
17433,47,179.64
17434,16,426.92
17435,43,430.13
17436,46,978.78
17437,33,698.15
17438,49,823.59
17439,18,673.04
17440,40,368.84
17441,3,850.2
17442,30,918.23
17443,22,22.17
17444,20,991.72
17445,37,141.47
17446,41,223.46
17447,3,466.07
17448,20,476.87
17449,49,805.59
17450,6,626.68
17451,37,854.8
17452,50,207.18
17453,24,471.76
17454,38,466.11
17455,33,107.51
17456,25,830.33
17457,3,5.89
17458,27,413.61
17459,44,587.12
17460,26,200.48
17461,11,18.93
17462,33,996.37
17463,41,371.81
17464,41,590.21
17465,24,228.23
17466,3,15.12
17467,13,74.15
17468,8,950.84
17469,46,392.94
17470,45,898.84
17471,10,106.84
17472,10,219.69
17473,47,242.71
17474,41,804.93
17475,47,908.53
17476,33,707.99
17477,48,101.07
17478,30,794.96
17479,15,675.28
17480,35,812.35
17481,47,223.23
17482,9,34.26
17483,27,968.96
17484,5,61.26
17485,21,941.58
17486,1,614.56
17487,32,242.75
17488,36,575.53
17489,6,473.44
17490,26,196.64
17491,19,281.52
17492,3,194.6
17493,45,936.85
17494,11,74.26
17495,27,410.89
17496,2,982.83
17497,19,416.22
17498,24,232.44
17499,39,198.57
17500,5,182.17
17501,20,196.6
17502,46,950.95
17503,9,189.74
17504,50,167.73
17505,42,208.86
17506,46,799.67
17507,7,623.02
17508,8,591.73
17509,38,626.51
17510,17,521.63
17511,33,905.48
17512,39,582.79
17513,46,808.44
17514,27,684.6
17515,29,841.25
17516,3,671.12
17517,27,804.74
17518,43,689.59
17519,19,607.85
17520,3,243.97
17521,16,170.22
17522,13,449.24
17523,10,775.03
17524,26,603.09
17525,5,811.49
17526,50,474.83
17527,21,522.53
17528,36,206.87
17529,2,624.99
17530,44,629.57
17531,32,496.51
17532,43,358.43
17533,3,680.52
17534,14,449.35
17535,24,17.85
17536,29,142.61
17537,8,560.04
17538,7,298.26
17539,21,690.29
17540,50,382.68
17541,16,683.83
17542,9,479.45
17543,4,901.55
17544,34,38.77
17545,17,315.02
17546,5,553.42
17547,37,549.9
17548,32,755.68
17549,42,703.36
17550,23,45.13
17551,27,671.77
17552,7,933.51
17553,48,524.35
17554,37,817.35
17555,19,443.95
17556,27,205.63
17557,27,407.53
17558,16,516.34
17559,4,674.04
17560,46,390.39
17561,48,636.06
17562,34,930.85
17563,27,224.09
17564,18,291.76
17565,4,931.33
17566,2,780.35
17567,9,596.59
17568,31,78.5
17569,3,923.6
17570,18,838.5
17571,18,119.98
17572,11,622.09
17573,4,183.48
17574,46,406.89
17575,45,545.82
17576,8,895.1
17577,7,747.95
17578,3,344.54
17579,10,550.65
17580,42,812.5
17581,20,47.03
17582,42,524.69
17583,47,151.1
17584,19,695.12
17585,24,366.56
17586,29,252.08
17587,50,230.78
17588,48,746.22
17589,14,225.94
17590,20,114.08
17591,16,57.85
17592,10,828.05
17593,3,16.21
17594,44,157.44
17595,23,551.97
17596,15,43.96
17597,9,984.86
17598,28,77.37
17599,46,901.96
17600,35,977.86
17601,4,106.6
17602,38,786.42
17603,6,568.32
17604,31,605.88
17605,45,114.85
17606,45,870.6
17607,42,458.51
17608,20,549.18
17609,12,915.48
17610,4,952.98
17611,36,977.23
17612,43,456.05
17613,21,556.78
17614,4,360.79
17615,17,269.26
17616,18,744.02
17617,38,786.23
17618,29,89.84
17619,42,572.72
17620,30,546.78
17621,16,27.84
17622,20,558.73
17623,34,613.55
17624,25,256.53
17625,31,439.5
17626,3,609.87
17627,6,930.85
17628,10,606.18
17629,11,33.97
17630,33,167.73
17631,26,301.53
17632,4,184.94
17633,30,974.15
17634,28,911.12
17635,21,577.58
17636,50,463.27
17637,40,359.26
17638,38,499.6
17639,50,194.37
17640,43,520.18
17641,29,941.1
17642,2,903.51
17643,13,16.53
17644,47,485.68
17645,14,535.36
17646,16,310.49
17647,15,707.15
17648,1,308.23
17649,40,405.7
17650,47,351.02
17651,46,959.76
17652,6,385.92
17653,49,445.49
17654,9,998.08
17655,2,98.94
17656,34,142.94
17657,29,607.59
17658,15,471.44
17659,49,944.08
17660,6,209.66
17661,31,78.59
17662,11,71.34
17663,31,727.53
17664,11,381.24
17665,19,793.53
17666,7,529.93
17667,11,789.77
17668,17,575.6
17669,10,248.43
17670,26,563.95
17671,50,808.1
17672,28,891.52
17673,19,922.76
17674,9,335.45
17675,31,970.12
17676,40,879.44
17677,26,426.64
17678,5,889.53
17679,2,841.36
17680,42,982.49
17681,7,794.81
17682,10,826.52
17683,7,532.38
17684,20,908.78
17685,22,374.24
17686,23,865.23
17687,38,172.49
17688,10,390.71
17689,29,454.75
17690,14,995.88
17691,12,682.92
17692,41,541.53
17693,35,111.52
17694,50,623.71
17695,21,745.35
17696,27,384.14
17697,18,483.59
17698,28,338.9
17699,20,226.33
17700,47,785.46
17701,37,923.59
17702,49,974.1
17703,37,763.15
17704,41,716.41
17705,42,632.18
17706,32,145.8
17707,1,244.04
17708,45,691.86
17709,12,335.72
17710,30,6.57
17711,13,904.02
17712,11,179.41
17713,1,375.65
17714,3,319.75
17715,13,929.12
17716,44,451.6
17717,1,910.75
17718,29,837.87
17719,6,372.28
17720,27,453.71
17721,33,171.45
17722,39,967.58
17723,27,243.44
17724,48,626.59
17725,39,909.43
17726,35,56.89
17727,8,657.47
17728,50,585.16
17729,35,873.27
17730,44,657.48
17731,24,184.32
17732,47,864.77
17733,44,18.59
17734,6,711.28
17735,47,391.83
17736,2,992.97
17737,42,328.66
17738,24,300.64
17739,17,65.58
17740,36,157.29
17741,30,183.64
17742,21,863.49
17743,25,613.18
17744,20,905.77
17745,15,19.48
17746,8,902.98
17747,27,274.66
17748,47,912.15
17749,37,884.36
17750,15,943.12
17751,34,777.32
17752,36,983.74
17753,25,673.62
17754,12,315.54
17755,10,127.15
17756,17,289.89
17757,48,765.46
17758,10,531.29
17759,25,995.21
17760,8,582.02
17761,25,419.72
17762,14,621.7
17763,29,335.07
17764,4,484.56
17765,50,175.42
17766,1,298.1
17767,22,293.22
17768,17,799.52
17769,19,806.3
17770,20,312.07
17771,10,578.85
17772,29,968.93
17773,19,801.52
17774,29,511.82
17775,16,242.92
17776,19,292.44
17777,4,158.36
17778,6,133.5
17779,38,608.87
17780,22,698.44
17781,20,62.71
17782,40,661.33
17783,15,840.82
17784,38,63.4
17785,10,248.7
17786,48,13.43
17787,42,896.57
17788,3,56.34
17789,18,91.49
17790,5,144.64
17791,16,520.51
17792,33,745.41
17793,13,372.36
17794,12,700.02
17795,33,223.48
17796,1,15.76
17797,39,596.65
17798,32,142.61
17799,8,136.91
17800,25,161.03
17801,4,204.54
17802,33,518.87
17803,17,788.11
17804,30,348.87
17805,2,627.0
17806,33,880.98
17807,30,849.79
17808,27,661.88
17809,41,901.85
17810,33,377.38
17811,2,706.69
17812,33,509.79
17813,49,943.02
17814,15,303.04
17815,20,141.87
17816,27,35.27
17817,45,849.52
17818,38,735.97
17819,8,669.01
17820,30,361.69
17821,16,261.84
17822,27,180.44
17823,21,116.84
17824,35,552.4
17825,16,948.47
17826,9,630.07
17827,22,893.48
17828,5,628.01
17829,36,61.7
17830,24,919.59
17831,10,867.34
17832,41,868.32
17833,17,856.52
17834,33,300.57
17835,48,577.79
17836,46,991.22
17837,40,662.62
17838,11,71.77
17839,31,758.83
17840,29,646.41
17841,22,719.14
17842,38,181.12
17843,10,852.18
17844,47,117.28
17845,21,221.11
17846,45,733.74
17847,1,618.04
17848,44,532.76
17849,5,632.29
17850,15,88.62
17851,23,481.51
17852,49,22.46
17853,41,647.98
17854,22,353.98
17855,35,64.59
17856,19,480.21
17857,36,608.47
17858,14,558.44
17859,8,23.37
17860,49,959.72
17861,39,610.65
17862,15,171.54
17863,22,560.17
17864,38,186.62
17865,12,462.79
17866,16,364.97
17867,14,745.45
17868,12,886.2
17869,42,885.73
17870,38,417.16
17871,4,859.15
17872,39,919.09
17873,43,166.61
17874,26,673.58
17875,23,147.09
17876,30,433.17
17877,30,675.88
17878,5,365.92
17879,32,601.05
17880,38,728.23
17881,30,449.58
17882,6,160.5
17883,18,523.21
17884,4,641.15
17885,29,416.47
17886,38,779.86
17887,10,98.55
17888,30,12.9
17889,19,725.2
17890,49,9.02
17891,37,492.29
17892,16,318.9
17893,16,13.2
17894,27,988.94
17895,50,460.83
17896,16,78.92
17897,27,709.01
17898,48,203.38
17899,26,73.12
17900,48,128.0
17901,21,384.01
17902,35,316.77
17903,1,392.38
17904,29,955.61
17905,33,588.89
17906,15,661.5
17907,40,223.16
17908,32,823.84
17909,5,106.74
17910,23,426.48
17911,22,365.16
17912,18,82.5
17913,23,16.04
17914,6,161.31
17915,48,148.36
17916,1,425.0
17917,35,167.72
17918,40,617.68
17919,19,135.8
17920,39,696.3
17921,1,508.24
17922,47,629.6
17923,20,595.08
17924,39,146.02
17925,20,548.27
17926,35,312.04
17927,32,903.69
17928,10,235.16
17929,9,294.18
17930,14,79.78
17931,36,330.85
17932,40,0.04
17933,10,28.79
17934,37,522.04
17935,43,324.72
17936,27,82.85
17937,32,354.93
17938,18,933.3
17939,11,212.07
17940,23,886.27
17941,9,240.96
17942,15,962.38
17943,15,478.08
17944,49,23.32
17945,42,522.47
17946,28,712.17
